Name,Wiki URL,Image URL,Description
Dimple Jhangiani,https://en.wikipedia.org/wiki/Dimple_Jhangiani,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Dimple_Jhangiani_Ramleela_Premiere.jpg/220px-Dimple_Jhangiani_Ramleela_Premiere.jpg,"Dimple Jhangiani (born February 24, 1990, India) is an Indian television actress. Her first appearance in Tellywood began with her playing the role of Kanya in the serial Kuchh Is Tara on Sony Entertainment Television. Dimple Jhangiani had joined Kis Desh Mein Hai Mera Dil and played the role of Sanjana as Harshad Chopra's (Prem) close friend. She also played RajKumari Sandhya in Raja Ki Aayegi Baraat. She played the role of Nimrit in Life OK's Amrit Manthan as the lead but she was replaced by Ankita Sharma due to the story. After her exit from Amrit Manthan she did a short telefilm on Star Plus, Teri Meri Love Stories."
Divya Spandana,https://en.wikipedia.org/wiki/Divya_Spandana,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Ms_Ramya_at_the_presentation_of_the_film_Thananam_Thananam_during_the_37th_International_Film_Festival_%28IFFI-2006%29_at_Kala_Academy_in_Panaji%2C_Goa_%28cropped%29.jpg/220px-Ms_Ramya_at_the_presentation_of_the_film_Thananam_Thananam_during_the_37th_International_Film_Festival_%28IFFI-2006%29_at_Kala_Academy_in_Panaji%2C_Goa_%28cropped%29.jpg,"Divya Spandana (born 29 November 1982), who was known professionally as Ramya (Kannada: ರಮ್ಯಾ Ramyā), is an Indian film actress and politician who was the Member of Parliament in the Lok Sabha from Mandya,  Karnataka.  She primarily works in Kannada film industry, but also appears in Tamil and Telugu language films. Ramya is the recipient of two Filmfare Awards South, an Udaya Award, and a Karnataka State Film Award."
Diana Hayden,https://en.wikipedia.org/wiki/Diana_Hayden,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Diana_Hayden_at_the_launch_of_%27The_Project_Runaway%27_restaurant.jpg/220px-Diana_Hayden_at_the_launch_of_%27The_Project_Runaway%27_restaurant.jpg,"Diana Hayden (born 1 May 1973) is an Indian actress, model, and the winner of Miss World 1997 pageant. She is the third Indian woman to win the title of Miss World. She also won three subtitles during the pageant and is the only Miss World titleholder to do so. In 2008, she was a celebrity contestant in the reality show Bigg Boss."
Divya Bharti,https://en.wikipedia.org/wiki/Divya_Bharati,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Divya_Bharti.jpg/220px-Divya_Bharti.jpg,"Divya Bharti (25 February 1974 – 5 April 1993), also known as Sana Nadiadwala, was an Indian film actress, who starred in Hindi and Telugu motion pictures in the early 1990s. Known for her acting versatility, vivacity and beauty, she is regarded as one of the most popular and highest paid actresses of her time."
Disha Vakani,https://en.wikipedia.org/wiki/Disha_Vakani,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Disha_Vakani.jpg/220px-Disha_Vakani.jpg,Disha Vakani  (born 17 September 1978) is an Indian film and television actress. She is well known for playing the role of Daya Jethalal Gada in popular daily sitcom Taarak Mehta Ka Ooltah Chashmah opposite Dilip Joshi.
Devika,https://en.wikipedia.org/wiki/Devika,https://upload.wikimedia.org/wikipedia/en/d/d3/Devika_%28Prameela_Devi%29_pic.jpg,"Devika or Prameela Devi (Tamil: பிரமிளா தேவி, 25 April 1943 – 2 May 2002) was a Tamil and Telugu actress."
Dharti Bhatt,https://en.wikipedia.org/wiki/Dharti_Bhatt,,"Dharti Bhatt is an Indian TV actress. She is known for her role as Mahi in Mahisagar, as Pratibha in Kya Haal, Mr. Paanchal? and as Sewa in Roop - Mard Ka Naya Swaroop."
Diana Penty,https://en.wikipedia.org/wiki/Diana_Penty,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Diana_Filmfare_Style_Awards_2016.jpg/220px-Diana_Filmfare_Style_Awards_2016.jpg,"Diana Penty (pronounced  is an Indian model and actress who appears in Hindi films. She began her modelling career in 2005 when she was signed up by Elite Models India. Penty made her acting debut in 2012 with the romantic comedy film Cocktail. Her performance in the film garnered praise, and earned her a nomination for Filmfare Award for Best Female Debut."
Disha Patani,https://en.wikipedia.org/wiki/Disha_Patani,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Disha_Patani_grace_the_launch_of_Arth_restaurant_%2801%29_%28cropped%29.jpg/220px-Disha_Patani_grace_the_launch_of_Arth_restaurant_%2801%29_%28cropped%29.jpg,"Disha Patani is an Indian actress who works primarily in Hindi films. She began her acting career with the Telugu film Loafer (2015), opposite Varun Tej. After making her Bollywood debut in the sports biopic M.S. Dhoni: The Untold Story (2016), she starred in the Chinese action comedy Kung Fu Yoga (2017), which ranks among the highest-grossing Chinese films of all time. She went on to play the romantic interest of the lead male character in the commercially successful Hindi action films Baaghi 2 (2018) and Bharat (2019)."
Devayani (actress),https://en.wikipedia.org/wiki/Devayani_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Renowned_Tamil_Film_Director%2C_Shri_Bharathiraja_lighting_the_lamp_to_inaugurate_the_13th_Mumbai_International_Film_Festival%2C_in_Chennai._Actress%2C_Smt._Devayani_Rajakumaran%2C_the_Vice_Consul_of_Consulate_General_of_Russia.jpg/220px-thumbnail.jpg,"Sushma Jayadev, known professionally as Devayani, is an Indian actress who predominantly acts in Tamil, Malayalam, Telugu along with a few Kannada, Hindi and Bengali films."
Dia Mirza,https://en.wikipedia.org/wiki/Dia_Mirza,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Dia_Mirza_in_grace_the_IIFA_2020_press_conference_%285%29_%28cropped%29.jpg/220px-Dia_Mirza_in_grace_the_IIFA_2020_press_conference_%285%29_%28cropped%29.jpg,"Dia Mirza (born 9 December 1981) is an Indian model, actress, producer, social worker and beauty queen who won the Miss Asia Pacific 2000 title. She made her acting debut with Rehnaa Hai Terre Dil Mein (2001)."
Devika Rani,https://en.wikipedia.org/wiki/Devika_Rani_Roerich,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Devika_Rani_dans_Nirmala_%281938%29.jpg/220px-Devika_Rani_dans_Nirmala_%281938%29.jpg,"Devika Rani Chaudhuri, usually known as Devika Rani (30 March 1908 – 9 March 1994), was an actress in Indian films who was active during the 1930s and 1940s. Widely acknowledged as the first lady of Indian cinema, Devika Rani had a successful film career that spanned 10 years."
Deepti Bhatnagar,https://en.wikipedia.org/wiki/Deepti_Bhatnagar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Deepti_Bhatnagar_at_SAB_TV_revamp_launch_%2803%29_%28cropped%29.jpg/220px-Deepti_Bhatnagar_at_SAB_TV_revamp_launch_%2803%29_%28cropped%29.jpg,"Deepti Bhatnagar (born 30 September 1977) is an Indian former film actress and model. Her first film role came in Sanjay Gupta's Ram Shastra, also starring Jackie Shroff and Manisha Koirala. Some of her better known works include the Telugu film, Pelli Sandadi, the American film, Inferno and the Bollywood film, Mann."
Dipika Chikhlia,https://en.wikipedia.org/wiki/Deepika_Chikhalia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Dipika_Chikhlia_Topiwala.png/220px-Dipika_Chikhlia_Topiwala.png,"Dipika Chikhlia Topiwala (née Chikhlia; born 29 April 1965) is an Indian actress who rose to fame playing Devi Sita in Ramanand Sagar's hit television serial Ramayan and was known for acting in other Indian historical TV serials. She was also known for her successful debut film Sun Meri Laila (1983), opposite Raj Kiran and 3 hit Hindi films with Rajesh Khanna, which were Rupaye Dus Karod, Ghar Ka Chiraag and Khudai. She did one Malayalam film Ithile Iniyum Varu (1986), with Mammootty, her Kannada hits were Hosa Jeevana (1990), with Shankar Nag and Indrajith (1989), with Ambarish. She had one Tamil hit film, Nangal (1992), with Prabhu, and one Bengali hit film, Asha O Bhalobasha (1989), opposite Prosenjit Chatterjee. She also had acted in few Gujarati movies like Jode Rahejo Raj and Laju Lakhan, opposite  Gujarati Super Star Naresh Kanodia."
Delnaaz Irani,https://en.wikipedia.org/wiki/Delnaaz_Paul,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Delnaaz_Paul.jpg/220px-Delnaaz_Paul.jpg,Delnaaz Irani (born 4 September 1972) is an Indian actress. Her brother is Bhakhtiyaar Irani and her sister-in-law is Tanaaz Irani.
Deepal Shaw,https://en.wikipedia.org/wiki/Deepal_Shaw,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Deepal_shaw.jpg/220px-Deepal_shaw.jpg,"Deepal Shaw is an Indian actress, singer and model who has worked in Bollywood movies."
Deepa Sahi,https://en.wikipedia.org/wiki/Deepa_Sahi,,"Deepa Sahi is an Indian actress and producer from an Army background, who is best known for her role as Maya in the 1993 movie Maya Memsaab, opposite actor Shah Rukh Khan. She made her directorial debut with the movie Tere Mere Phere in 2011."
Deepika Amin,https://en.wikipedia.org/wiki/Deepika_Amin,,"Deepika Deshpande-Amin is an Indian film,  television and theatre actress. She is known for Bollywood films like Fan, Raanjhanaa and Humpty Sharma Ki Dulhania  and TV shows like Farmaan and Tashn-e-Ishq ."
Deeksha Seth,https://en.wikipedia.org/wiki/Deeksha_Seth,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Deeksha_Seth.jpg/220px-Deeksha_Seth.jpg,"Deeksha Seth (born 14 February 1990) is an Indian film actress and model. A finalist in Femina Miss India in 2009, she made her acting debut in the Telugu film Vedam (2010)."
Deepa Sannidhi,https://en.wikipedia.org/wiki/Deepa_Sannidhi,,Deepa Sannidhi born Rahasya is an Indian actress who mainly appears in Kannada films. She made her acting debut in the 2011 film Saarathi.
Daisy Shah,https://en.wikipedia.org/wiki/Daisy_Shah,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Daisy_Shah%2C_19th_Transmedia_Gujarati_Screen_and_Stage_Awards_2020_%2801%29.jpg/220px-Daisy_Shah%2C_19th_Transmedia_Gujarati_Screen_and_Stage_Awards_2020_%2801%29.jpg,"Daisy Shah (born 25 August 1984) is an Indian film actress, model and dancer She has worked as an assistant to choreographer Ganesh Acharya. She made her debut as a special appearance guest in the 2010 bilingual action thriller Vandae Maatharam, but her first breakthrough came when she was selected to play the lead role in the 2011 Kannada film Bodyguard.citation needed] She then appeared opposite Salman Khan in the 2014 Bollywood film Jai Ho. In 2015, she was a part of Hate Story 3."
Deepti Sati,https://en.wikipedia.org/wiki/Deepti_Sati,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Deeptisati_%28cropped%29.jpg/220px-Deeptisati_%28cropped%29.jpg,"Deepti Sati is an Indian film actress who predominantly appears in Malayalam films. She has also appeared in Kannada, Marathi and Telugu films."
Daisy Irani (actress),https://en.wikipedia.org/wiki/Daisy_Irani_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Daisy_Irani_at_the_audio_release_of_%27Shirin_Farhad_Ki_Toh_Nikal_Padi%27.jpg/220px-Daisy_Irani_at_the_audio_release_of_%27Shirin_Farhad_Ki_Toh_Nikal_Padi%27.jpg,"Daisy Irani (born 1950) is an Indian actress in Hindi and Telugu language films. She was a popular child actor in the 1950s and 1960s. She is most known for films such as Bandish (1955), Ek Hi Raasta (1956), Naya Daur (1957), Hum Panchhi Ek Daal Ke (1957), Jailor (1958), Qaidi No 911 (1959) and Do Ustad (1959). As a supporting actress, she acted in Kati Patang in 1971. She also worked in a popular TV show Shararat."
Daisy Bopanna,https://en.wikipedia.org/wiki/Daisy_Bopanna,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Daisy_bopanna_ipl.jpg/220px-Daisy_bopanna_ipl.jpg,"Daisy Bopanna is an Indian actress who appears in Kannada, Hindi, Telugu and Tamil language films."
Catherine Tresa,https://en.wikipedia.org/wiki/Catherine_Tresa,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Catherine.jpg/220px-Catherine.jpg,"Catherine Tresa Alexander is an Indian film actress who primarily appears in Tamil, Telugu, Malayalam and Kannada films."
Claudia Ciesla,https://en.wikipedia.org/wiki/Claudia_Ciesla,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Claudia_Ciesla_jewelry_Calcutta.jpg/220px-Claudia_Ciesla_jewelry_Calcutta.jpg,Claudia Ciesla (born 12 February 1987) is a Polish-German-Indian film actress and model. best known for her work in Bollywood. She was a contestant on the Indian reality television series Bigg Boss.
Chitrashi Rawat,https://en.wikipedia.org/wiki/Chitrashi_Rawat,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Chitrashi_Rawat_at_UANA_convention%2C_2010_%28cropped%29.jpg/220px-Chitrashi_Rawat_at_UANA_convention%2C_2010_%28cropped%29.jpg,"Chitrashi Rawat (born 29 November 1989) is a former Indian hockey player, film actress and television presenter. Her film career began in 2007, when she starred as Komal Chautala, a member of the Indian women's national hockey team, in the movie Chak De India."
Chippy (actress),https://en.wikipedia.org/wiki/Chippy_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Chippy.jpg/220px-Chippy.jpg,"Chippy (Credited as Shilpa in Kannada films) is an Indian actress who works in the South Indian film industry and works primarily in Malayalam and Kannada films. She won the Filmfare Award for Best Actress – Kannada & Karnataka State Film Award for Best Actress for her performance in Janumada Jodi (1996).
She has acted in many Kannada superhit films such as Bhoomi Thayiya Chochchala Maga (1998), Mungarina Minchu (1997) and Idhu Entha Premavayya (1999). Shilpa and Ramesh Aravind pair is considered as the one of the best onscreen pair in Kannada cinema. She also acted in several Malayalam TV series including Sthreejanmam, Sthree oru Santhwanam, Aakashadoothu."
Chithra (actress),https://en.wikipedia.org/wiki/Chithra_(actress),,"Chitra (born 25 February 1965) is an Indian film actress best known for her work in Malayalam cinema. She has acted in more than 100 films. She acted opposite Mohanlal in her first film Attakalasham. She was nicknamed ""Nallennai Chithra"" because of the fame she attained with the advertisement of an oil company she had acted in."
Deepti Naval,https://en.wikipedia.org/wiki/Deepti_Naval,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Deepti_Naval.jpg/220px-Deepti_Naval.jpg,"Deepti Naval (born 3 February 1952) is an Indian-born American actress, director, and writer of Indian origin mostly active in Hindi cinema."
Chetana Das,https://en.wikipedia.org/wiki/Chetana_Das,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Chetana_Das.jpg/220px-Chetana_Das.jpg,"Chetana Das (born in Shillong, Meghalaya,  India) is an Indian actress from Assam. She is popular face in Assamese cinema for comic roles."
Chitrangada Singh,https://en.wikipedia.org/wiki/Chitrangada_Singh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Chitrangada_Singh_on_the_sets_of_DID_Lil%E2%80%99_Masters_%2804%29.jpg/220px-Chitrangada_Singh_on_the_sets_of_DID_Lil%E2%80%99_Masters_%2804%29.jpg,"Chitrangada Singh (born 30 August 1976) is an Indian film actress who works primarily in Hindi cinema. She has starred in films like Yeh Saali Zindagi, Hazaaron Khwaishein Aisi, Desi Boyz, Inkaar, I, Me Aur Main and Baazaar."
Charmy Kaur,https://en.wikipedia.org/wiki/Charmy_Kaur,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Charmy_Kaur_BH_%28cropped%29.jpg/220px-Charmy_Kaur_BH_%28cropped%29.jpg,"Charmy Kaur, also spelt as Charmme or Charmi, (born 17 May 1987) is an Indian film producer and former actress. She is well known for her works predominantly in Telugu cinema, as well as few Tamil, Malayalam, Kannada, and Bollywood films. She has appeared in more than forty films. Her most notable works include box office hits, such as Mass (2004), Anukokunda Oka Roju (2005), Lakshmi (2006) and Pournami (2006), for which her performance as a Kuchipudi dancer received positive reviews. Her next film, Rakhi  (2006) was also a super hit."
